datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2024-01-27 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.33,22.23,0.66,0.00,3.43,116.38,0.02,0.00
2024-01-27 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.33,22.42,0.66,0.00,3.34,102.45,0.03,0.00
2024-01-27 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.19,22.39,0.67,0.00,3.53,82.84,0.02,0.00
2024-01-27 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.99,22.14,0.67,0.00,3.67,69.33,0.05,0.00
2024-01-27 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.78,21.85,0.66,0.00,3.73,70.22,0.14,0.00
2024-01-27 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,21.72,0.66,0.00,4.12,98.66,0.37,0.00
2024-01-27 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.29,21.60,0.67,0.00,5.51,119.29,0.64,0.03
2024-01-27 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.77,21.89,0.70,0.00,6.19,117.33,0.49,0.01
2024-01-27 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.17,22.56,0.76,0.00,6.29,112.28,0.55,0.01
2024-01-27 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.76,22.75,0.79,0.00,6.56,108.32,0.44,0.00
2024-01-27 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.56,21.94,0.76,0.00,6.86,103.00,0.50,0.00
2024-01-27 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.49,21.83,0.76,0.00,6.87,101.14,0.70,0.00
2024-01-28 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.41,21.78,0.76,0.00,6.80,101.08,0.87,0.00
2024-01-28 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.30,21.79,0.76,0.00,6.62,102.34,0.91,0.00
2024-01-28 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.22,21.76,0.76,0.00,6.67,101.51,0.87,0.00
2024-01-28 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.27,21.69,0.76,0.00,6.59,98.84,0.92,0.00
2024-01-28 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.41,21.49,0.74,0.00,6.50,95.96,0.92,0.00
2024-01-28 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.71,21.33,0.72,0.00,6.39,94.87,0.90,0.00
2024-01-28 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.10,21.23,0.70,0.00,5.69,92.72,0.90,0.00
2024-01-28 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.50,21.17,0.68,0.00,4.87,94.95,0.42,0.00
2024-01-28 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.86,21.17,0.67,0.00,4.27,102.53,0.39,0.00
2024-01-28 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.15,21.26,0.66,0.00,3.81,104.63,0.39,0.00
2024-01-28 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.92,21.47,0.64,0.00,3.88,104.26,0.39,0.00
2024-01-28 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.18,21.85,0.65,0.00,4.09,100.23,0.23,0.00
2024-01-28 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.32,22.28,0.66,0.00,4.34,98.19,0.09,0.00
2024-01-28 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.29,22.65,0.67,0.00,4.79,93.69,0.03,0.00
2024-01-28 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.13,22.78,0.69,0.00,5.23,91.18,0.07,0.00
2024-01-28 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.91,22.72,0.69,0.00,5.44,95.38,0.25,0.00
2024-01-28 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.54,22.64,0.70,0.00,5.69,103.47,0.39,0.00
2024-01-28 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.05,22.58,0.72,0.00,6.34,113.83,0.49,0.00
2024-01-28 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.43,22.35,0.74,0.00,6.92,116.69,0.33,0.00
2024-01-28 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.00,21.96,0.74,0.00,6.99,114.40,0.19,0.00
2024-01-28 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.80,21.52,0.73,0.00,6.99,111.00,0.28,0.00
2024-01-28 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.76,21.17,0.71,0.00,6.74,108.16,0.19,0.00
2024-01-28 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.84,20.62,0.69,0.00,6.69,111.99,0.19,0.00
2024-01-28 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.82,20.57,0.69,0.00,6.77,109.65,0.07,0.00
2024-01-29 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.80,20.60,0.69,0.00,7.24,109.83,0.05,0.00
2024-01-29 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.76,20.66,0.69,0.00,7.37,107.77,0.01,0.00
2024-01-29 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.70,20.73,0.70,0.00,7.30,101.19,0.04,0.00
2024-01-29 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.71,20.71,0.70,0.00,6.92,93.04,0.03,0.00
2024-01-29 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.83,20.57,0.69,0.00,6.60,86.55,0.22,0.00
2024-01-29 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.08,20.44,0.67,0.00,6.26,84.67,0.15,0.00
2024-01-29 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.38,20.38,0.66,0.00,5.64,85.30,0.05,0.00
2024-01-29 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.65,20.39,0.65,0.00,4.95,89.10,0.50,0.00
2024-01-29 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.92,20.47,0.64,0.00,4.11,92.97,0.85,0.00
2024-01-29 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.19,20.63,0.64,0.00,3.44,100.96,0.85,0.00
2024-01-29 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.16,21.01,0.61,0.00,3.37,110.08,0.91,0.00
2024-01-29 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.37,21.37,0.62,0.00,3.07,104.02,0.87,0.00
2024-01-29 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.47,21.91,0.64,0.00,2.84,90.82,0.79,0.00
2024-01-29 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.50,22.14,0.65,0.00,3.24,80.92,0.78,0.00
2024-01-29 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.33,22.58,0.67,0.00,3.78,91.91,0.60,0.00
2024-01-29 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.94,22.60,0.69,0.00,5.20,111.92,0.58,0.01
2024-01-29 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.22,22.79,0.72,0.00,6.75,120.54,0.78,0.00
2024-01-29 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.51,22.36,0.73,0.00,7.52,119.12,0.79,0.04
2024-01-29 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.09,22.15,0.74,0.00,7.28,115.46,0.84,0.01
2024-01-29 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.88,21.97,0.75,0.00,7.13,112.58,0.84,0.00
2024-01-29 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.73,21.93,0.75,0.00,6.77,110.70,0.86,0.00
2024-01-29 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.62,21.92,0.75,0.00,6.56,108.29,0.86,0.00
2024-01-29 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.75,21.65,0.74,0.00,5.92,103.92,0.87,0.00
2024-01-29 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.72,21.64,0.74,0.00,5.76,104.06,0.86,0.00
2024-01-30 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.71,21.67,0.74,0.00,5.77,105.86,0.81,0.00
2024-01-30 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.69,21.68,0.74,0.00,5.71,106.73,0.82,0.00
2024-01-30 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.66,21.63,0.74,0.00,5.49,105.82,0.69,0.00
2024-01-30 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.68,21.55,0.73,0.00,5.12,104.74,0.84,0.00
2024-01-30 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.73,21.43,0.73,0.00,4.83,102.00,0.77,0.00
2024-01-30 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.93,21.35,0.72,0.00,4.69,104.29,0.86,0.00
2024-01-30 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.22,21.29,0.70,0.00,4.45,107.73,0.88,0.00
2024-01-30 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,21.30,0.69,0.00,4.13,117.23,0.94,0.00
2024-01-30 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.90,21.37,0.68,0.00,3.77,130.87,0.97,0.00
2024-01-30 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.24,21.51,0.67,0.00,3.29,144.46,0.99,0.00
2024-01-30 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.62,22.03,0.68,0.00,3.15,148.74,0.96,0.00
2024-01-30 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.94,22.32,0.67,0.00,2.77,143.52,0.93,0.00
2024-01-30 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.18,22.63,0.68,0.00,2.62,126.71,0.80,0.00
2024-01-30 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.35,23.10,0.69,0.00,2.77,109.14,0.65,0.00
2024-01-30 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.30,23.48,0.71,0.00,3.07,106.47,0.55,0.00
2024-01-30 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.14,23.55,0.72,0.00,3.63,117.96,0.61,0.00
2024-01-30 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.66,23.21,0.72,0.00,4.24,129.14,0.97,0.05
2024-01-30 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.72,22.95,0.75,0.00,4.38,133.17,1.00,0.11
2024-01-30 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.20,22.74,0.77,0.00,3.69,122.46,0.94,0.09
2024-01-30 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.85,22.60,0.78,0.00,3.89,108.37,0.94,0.05
2024-01-30 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.47,22.66,0.80,0.00,4.37,102.28,0.96,0.05
2024-01-30 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.23,22.81,0.81,0.00,4.55,100.00,0.75,0.02
2024-01-30 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.21,22.57,0.80,0.00,3.96,98.69,0.95,0.06
2024-01-30 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.20,22.53,0.80,0.00,4.22,103.21,0.99,0.00
2024-01-31 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.18,22.54,0.80,0.00,4.61,109.05,0.94,0.00
2024-01-31 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.18,22.61,0.81,0.00,4.97,113.04,0.38,0.00
2024-01-31 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.20,22.68,0.81,0.00,5.14,109.61,0.52,0.00
2024-01-31 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.25,22.70,0.81,0.00,4.90,104.55,0.88,0.00
2024-01-31 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.41,22.62,0.80,0.00,4.58,101.96,1.00,0.00
2024-01-31 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.67,22.42,0.78,0.00,4.52,108.49,0.97,0.00
2024-01-31 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.95,22.24,0.75,0.00,4.17,115.85,0.98,0.00
2024-01-31 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.21,22.15,0.74,0.00,3.43,124.60,0.93,0.00
2024-01-31 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.46,22.16,0.73,0.00,2.79,136.05,0.72,0.00
2024-01-31 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,22.20,0.72,0.00,2.04,152.39,0.32,0.00
2024-01-31 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.01,22.59,0.72,0.00,1.52,157.01,0.21,0.00
2024-01-31 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.29,22.58,0.71,0.00,1.26,168.65,0.12,0.00
2024-01-31 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.48,22.62,0.71,0.00,1.46,185.80,0.27,0.00
2024-01-31 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.62,22.79,0.71,0.00,1.83,191.66,0.38,0.00
2024-01-31 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.67,22.98,0.71,0.00,2.16,199.96,0.26,0.00
2024-01-31 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,23.30,0.73,0.00,2.61,215.26,0.34,0.00
2024-01-31 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.39,23.63,0.75,0.00,3.02,226.84,0.51,0.00
2024-01-31 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.77,23.56,0.78,0.00,2.65,232.03,0.90,0.23
2024-01-31 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.86,23.25,0.81,0.00,1.81,228.49,0.93,0.40
2024-01-31 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,25.92,23.24,0.85,0.00,1.31,186.03,0.94,0.53
2024-01-31 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,25.91,23.18,0.85,0.00,1.49,166.60,0.95,0.24
2024-01-31 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.08,23.18,0.84,0.00,2.01,146.16,1.00,0.08
2024-01-31 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.62,22.95,0.80,0.00,3.10,137.59,0.57,0.02
2024-01-31 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.63,23.03,0.81,0.00,4.00,128.76,0.84,0.05
2024-02-01 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.58,23.19,0.82,0.00,4.36,124.41,0.36,0.05
2024-02-01 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.53,23.25,0.82,0.00,4.14,119.83,0.31,0.03
2024-02-01 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.53,23.21,0.82,0.00,4.00,118.54,0.35,0.00
2024-02-01 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.58,23.11,0.81,0.00,3.79,118.23,0.57,0.00
2024-02-01 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.64,22.87,0.80,0.00,3.12,112.39,0.63,0.00
2024-02-01 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.67,22.71,0.79,0.00,2.03,119.16,0.61,0.00
2024-02-01 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.77,22.59,0.78,0.00,1.57,143.40,0.58,0.00
2024-02-01 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.96,22.39,0.76,0.00,1.64,171.26,0.67,0.00
2024-02-01 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.24,22.22,0.74,0.00,1.61,188.81,0.24,0.00
2024-02-01 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.58,22.11,0.72,0.00,1.35,204.06,0.10,0.00
2024-02-01 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.65,22.61,0.74,0.00,1.77,202.48,0.06,0.00
2024-02-01 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.85,22.47,0.73,0.00,1.55,220.11,0.17,0.00
2024-02-01 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.95,22.53,0.72,0.00,1.56,252.22,0.12,0.00
2024-02-01 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.96,22.86,0.74,0.00,1.74,274.13,0.15,0.00
2024-02-01 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.89,23.17,0.76,0.00,1.61,266.80,0.18,0.00
2024-02-01 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.80,23.30,0.77,0.00,1.47,237.92,0.07,0.00
2024-02-01 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.71,23.35,0.77,0.00,1.51,224.04,0.00,0.00
2024-02-01 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.65,23.47,0.78,0.00,1.52,223.46,0.02,0.00
2024-02-01 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.56,23.62,0.79,0.00,1.67,226.19,0.05,0.00
2024-02-01 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.44,23.72,0.80,0.00,1.67,231.40,0.07,0.01
2024-02-01 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.29,23.76,0.81,0.00,1.71,226.88,0.22,0.09
2024-02-01 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.12,23.79,0.82,0.00,1.73,233.96,0.35,0.08
2024-02-01 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.10,23.34,0.80,0.00,2.40,243.77,0.36,0.08
2024-02-01 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.95,23.35,0.81,0.00,2.16,259.93,0.47,0.07
2024-02-02 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.86,23.39,0.81,0.00,1.78,263.44,0.59,0.06
2024-02-02 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.62,23.46,0.83,0.00,0.52,246.72,0.74,0.10
2024-02-02 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.69,23.60,0.83,0.00,0.53,120.05,0.79,0.04
2024-02-02 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.65,23.72,0.84,0.00,1.34,122.01,0.63,0.09
2024-02-02 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.69,23.72,0.84,0.00,2.01,129.96,0.32,0.13
2024-02-02 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.85,23.72,0.83,0.00,2.45,137.74,0.21,0.03
2024-02-02 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.96,23.72,0.82,0.00,2.46,146.82,0.16,0.01
2024-02-02 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.07,23.67,0.82,0.00,2.39,160.17,0.28,0.06
2024-02-02 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.17,23.64,0.81,0.00,2.23,170.88,0.15,0.03
2024-02-02 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.30,23.58,0.80,0.00,1.88,179.40,0.07,0.01
2024-02-02 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.22,23.50,0.80,0.00,2.00,189.54,0.07,0.00
2024-02-02 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.41,23.58,0.80,0.00,1.85,213.05,0.10,0.00
2024-02-02 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.52,23.67,0.80,0.00,1.76,232.78,0.36,0.00
2024-02-02 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.63,23.71,0.79,0.00,1.87,249.16,0.43,0.00
2024-02-02 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.69,23.84,0.80,0.00,2.06,263.27,0.52,0.00
2024-02-02 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.75,23.96,0.80,0.00,2.30,267.90,0.13,0.01
2024-02-02 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,24.06,0.80,0.00,2.69,263.86,0.09,0.00
2024-02-02 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.54,23.65,0.79,0.00,2.80,256.80,0.28,0.10
2024-02-02 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.37,23.64,0.80,0.00,2.78,251.06,0.20,0.26
2024-02-02 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.74,23.67,0.83,0.00,2.09,239.14,0.39,0.12
2024-02-02 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.36,23.56,0.85,0.00,1.43,218.23,0.34,0.23
2024-02-02 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,25.95,23.47,0.86,0.00,0.97,168.69,0.42,0.23
2024-02-02 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.27,23.58,0.85,0.00,1.25,148.72,0.51,0.13
2024-02-02 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.23,23.69,0.86,0.00,2.05,133.22,0.51,0.11
2024-02-03 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.27,23.78,0.86,0.00,3.08,135.56,0.47,0.17
2024-02-03 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.33,23.81,0.86,0.00,3.75,141.20,0.39,0.11
2024-02-03 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.47,23.72,0.85,0.00,4.12,136.75,0.41,0.11
2024-02-03 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.61,23.46,0.83,0.00,3.70,129.54,0.38,0.05
2024-02-03 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.68,23.13,0.81,0.00,2.86,117.96,0.37,0.01
2024-02-03 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.77,22.94,0.80,0.00,2.42,120.65,0.59,0.00
2024-02-03 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.94,22.78,0.78,0.00,1.90,131.14,0.49,0.00
2024-02-03 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.04,22.66,0.77,0.00,1.98,160.17,0.42,0.01
2024-02-03 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.13,22.56,0.76,0.00,2.28,178.95,0.33,0.00
2024-02-03 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.25,22.57,0.76,0.00,2.25,197.09,0.55,0.00
2024-02-03 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.51,23.01,0.76,0.00,1.91,217.07,0.67,0.00
2024-02-03 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,23.16,0.76,0.00,2.08,228.85,0.07,0.00
2024-02-03 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.78,23.49,0.77,0.00,2.36,254.81,0.07,0.00
2024-02-03 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.76,23.82,0.79,0.00,2.80,272.62,0.09,0.00
2024-02-03 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.65,24.03,0.81,0.00,2.76,275.69,0.09,0.00
2024-02-03 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.58,24.17,0.82,0.00,2.74,268.79,0.15,0.00
2024-02-03 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.52,24.27,0.82,0.00,3.04,259.84,0.22,0.00
2024-02-03 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,24.35,0.83,0.00,2.95,248.29,0.18,0.01
2024-02-03 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.37,24.32,0.83,0.00,3.05,223.87,0.24,0.05
2024-02-03 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.91,24.26,0.85,0.00,3.49,201.95,0.57,0.22
2024-02-03 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.36,24.10,0.87,0.00,3.54,188.28,0.60,0.35
2024-02-03 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.19,24.07,0.88,0.00,3.52,180.49,0.78,0.25
2024-02-03 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.26,24.15,0.88,0.00,2.85,165.53,0.45,0.17
2024-02-03 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.34,24.07,0.87,0.00,3.04,166.16,0.45,0.15
2024-02-04 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.50,23.83,0.85,0.00,2.98,168.16,0.27,0.12
2024-02-04 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.59,23.62,0.84,0.00,2.84,171.41,0.37,0.10
2024-02-04 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.80,23.38,0.82,0.00,2.50,163.14,0.27,0.03
2024-02-04 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.92,23.22,0.80,0.00,2.38,156.63,0.32,0.01
2024-02-04 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.03,23.15,0.79,0.00,2.18,152.50,0.40,0.00
2024-02-04 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.17,23.13,0.79,0.00,1.65,149.68,0.42,0.00
2024-02-04 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.41,23.18,0.78,0.00,1.27,165.47,0.28,0.01
2024-02-04 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,23.27,0.77,0.00,1.44,198.84,0.46,0.04
2024-02-04 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.65,23.37,0.78,0.00,1.99,214.14,0.59,0.02
2024-02-04 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.66,23.56,0.78,0.00,2.34,217.15,0.41,0.03
2024-02-04 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.30,24.17,0.83,0.00,2.62,234.30,0.39,0.09
2024-02-04 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.29,24.23,0.83,0.00,2.77,247.94,0.39,0.05
