datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2023-12-22 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.81,16.85,0.83,0.00,6.15,358.42,1.00,0.40
2023-12-22 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.87,16.75,0.82,0.00,6.11,356.55,1.00,0.52
2023-12-22 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.84,16.47,0.81,0.00,5.74,355.95,1.00,0.39
2023-12-22 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.96,16.56,0.81,0.00,5.52,356.33,1.00,0.39
2023-12-22 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.58,16.26,0.81,0.00,4.81,357.65,1.00,0.40
2023-12-22 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.64,16.31,0.81,0.00,4.97,5.73,1.00,0.35
2023-12-22 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.80,16.18,0.80,0.00,5.10,10.49,1.00,0.18
2023-12-22 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.78,16.21,0.80,0.00,5.00,14.58,0.99,0.14
2023-12-22 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.83,16.28,0.80,0.00,4.54,15.73,1.00,0.22
2023-12-22 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.55,16.18,0.81,0.00,4.24,12.85,1.00,0.22
2023-12-22 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.60,16.36,0.82,0.00,4.25,11.30,1.00,0.13
2023-12-22 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.64,16.42,0.82,0.00,4.90,13.79,1.00,0.22
2023-12-22 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.66,16.68,0.83,0.00,5.46,13.75,1.00,0.26
2023-12-22 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.64,16.76,0.83,0.00,5.88,13.39,1.00,0.51
2023-12-22 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.57,16.74,0.84,0.00,6.39,12.31,1.00,0.58
2023-12-22 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.64,16.66,0.83,0.00,6.75,8.36,1.00,0.68
2023-12-22 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.95,17.05,0.83,0.00,6.16,2.65,1.00,0.59
2023-12-22 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.10,16.99,0.82,0.00,6.74,2.84,1.00,0.72
2023-12-23 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.13,17.02,0.82,0.00,6.71,3.38,1.00,0.65
2023-12-23 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.05,17.11,0.83,0.00,6.41,2.67,1.00,0.57
2023-12-23 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.37,17.12,0.82,0.00,6.25,358.62,1.00,0.50
2023-12-23 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.23,17.14,0.82,0.00,6.29,355.24,1.00,0.61
2023-12-23 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.99,17.08,0.83,0.00,6.54,355.06,1.00,0.65
2023-12-23 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.02,16.96,0.83,0.00,7.15,356.27,1.00,0.57
2023-12-23 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.99,16.95,0.83,0.00,7.00,357.09,1.00,0.51
2023-12-23 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.84,16.92,0.83,0.00,6.50,0.48,1.00,0.61
2023-12-23 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.86,16.92,0.83,0.00,5.99,3.77,1.00,0.52
2023-12-23 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.18,16.95,0.82,0.00,5.59,7.37,1.00,0.55
2023-12-23 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.72,16.77,0.83,0.00,4.84,5.49,1.00,0.53
2023-12-23 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.92,16.52,0.81,0.00,4.62,3.26,1.00,0.42
2023-12-23 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.92,16.44,0.80,0.00,4.55,4.82,1.00,0.32
2023-12-23 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.00,16.54,0.80,0.00,4.53,8.60,1.00,0.14
2023-12-23 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.14,16.72,0.81,0.00,4.35,7.65,1.00,0.08
2023-12-23 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.79,16.54,0.82,0.00,4.45,4.16,1.00,0.08
2023-12-23 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.84,16.64,0.82,0.00,4.72,4.32,1.00,0.15
2023-12-23 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.80,16.71,0.82,0.00,5.17,7.27,1.00,0.24
2023-12-23 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.83,16.93,0.83,0.00,5.52,8.47,1.00,0.31
2023-12-23 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.74,17.07,0.85,0.00,5.76,7.87,1.00,0.41
2023-12-23 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.90,17.12,0.84,0.00,5.60,8.07,1.00,0.41
2023-12-23 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.90,17.09,0.84,0.00,5.69,8.84,1.00,0.41
2023-12-23 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.06,17.09,0.83,0.00,5.72,7.21,1.00,0.43
2023-12-23 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.16,17.11,0.83,0.00,6.04,5.21,1.00,0.38
2023-12-24 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.32,17.30,0.83,0.00,6.29,6.01,1.00,0.44
2023-12-24 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.15,17.27,0.84,0.00,6.36,6.68,1.00,0.42
2023-12-24 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.44,17.56,0.84,0.00,6.31,7.04,1.00,0.52
2023-12-24 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.39,17.65,0.84,0.00,6.65,5.84,1.00,0.66
2023-12-24 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.20,17.47,0.84,0.00,6.75,4.07,1.00,0.75
2023-12-24 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.33,17.31,0.83,0.00,6.76,2.05,1.00,0.81
2023-12-24 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.16,17.06,0.82,0.00,6.63,0.96,1.00,0.69
2023-12-24 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.29,16.86,0.81,0.00,6.29,1.84,1.00,0.38
2023-12-24 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.26,16.74,0.80,0.00,6.15,2.96,1.00,0.33
2023-12-24 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.54,16.81,0.79,0.00,5.79,3.41,1.00,0.35
2023-12-24 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.03,16.78,0.82,0.00,4.79,1.67,1.00,0.29
2023-12-24 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.21,16.77,0.81,0.00,4.62,1.93,1.00,0.21
2023-12-24 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.14,16.72,0.81,0.00,4.62,3.31,1.00,0.18
2023-12-24 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.25,16.60,0.80,0.00,4.33,6.64,1.00,0.10
2023-12-24 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.24,16.40,0.79,0.00,3.68,10.58,0.99,0.08
2023-12-24 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.92,16.18,0.79,0.00,3.34,14.31,1.00,0.14
2023-12-24 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.87,16.21,0.79,0.00,3.16,14.95,0.99,0.11
2023-12-24 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.86,16.24,0.80,0.00,3.34,14.65,1.00,0.15
2023-12-24 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.63,16.14,0.80,0.00,3.36,12.40,1.00,0.15
2023-12-24 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.74,16.02,0.79,0.00,3.31,11.49,1.00,0.06
2023-12-24 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.66,15.99,0.79,0.00,3.16,11.73,0.98,0.06
2023-12-24 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.60,15.97,0.80,0.00,2.96,12.42,0.98,0.05
2023-12-24 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.92,16.16,0.79,0.00,2.49,15.51,0.99,0.06
2023-12-24 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,19.93,16.17,0.79,0.00,2.67,18.38,0.99,0.08
2023-12-25 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.11,16.33,0.79,0.00,2.74,21.72,1.00,0.08
2023-12-25 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.22,16.08,0.77,0.00,2.98,28.31,0.94,0.11
2023-12-25 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.71,16.19,0.75,0.00,3.49,32.40,0.87,0.06
2023-12-25 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.10,15.68,0.71,0.00,3.93,31.18,0.92,0.06
2023-12-25 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.19,15.30,0.69,0.00,4.41,32.50,1.00,0.04
2023-12-25 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.41,15.25,0.68,0.00,4.21,31.21,1.00,0.02
2023-12-25 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.65,15.29,0.67,0.00,4.17,29.47,0.99,0.02
2023-12-25 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.74,15.26,0.67,0.00,4.28,26.68,0.89,0.03
2023-12-25 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.59,15.26,0.67,0.00,4.17,26.72,0.83,0.03
2023-12-25 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.66,15.61,0.68,0.00,3.64,27.49,0.82,0.00
2023-12-25 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.42,15.76,0.70,0.00,2.68,34.70,0.66,0.00
2023-12-25 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.36,15.86,0.71,0.00,2.57,36.26,0.75,0.00
2023-12-25 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.42,16.38,0.73,0.00,2.83,32.48,0.89,0.02
2023-12-25 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.25,17.20,0.78,0.00,3.30,34.44,0.99,0.09
2023-12-25 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.90,17.57,0.81,0.00,3.50,34.77,0.99,0.40
2023-12-25 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.48,17.62,0.84,0.00,3.72,35.59,1.00,0.52
2023-12-25 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.48,17.62,0.84,0.00,3.81,36.19,0.99,0.68
2023-12-25 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.57,17.94,0.85,0.00,3.43,39.91,1.00,0.99
2023-12-25 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.70,18.08,0.85,0.00,3.56,42.38,0.99,0.88
2023-12-25 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.70,18.24,0.86,0.00,3.71,43.32,0.84,0.96
2023-12-25 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.78,18.36,0.86,0.00,3.54,45.31,0.97,0.97
2023-12-25 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,20.99,18.36,0.85,0.00,3.32,46.07,0.94,0.52
2023-12-25 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.36,18.71,0.85,0.00,2.92,43.75,0.98,0.30
2023-12-25 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.58,18.50,0.83,0.00,2.96,46.71,0.85,0.16
2023-12-26 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.01,18.80,0.82,0.00,2.92,44.25,0.73,0.16
2023-12-26 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.72,18.97,0.84,0.00,2.91,41.44,0.71,0.34
2023-12-26 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.43,19.26,0.82,0.00,2.91,40.48,0.77,0.45
2023-12-26 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.23,19.33,0.84,0.00,3.28,36.84,0.88,0.36
2023-12-26 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.33,19.10,0.82,0.00,3.47,36.95,0.93,0.38
2023-12-26 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.35,19.17,0.82,0.00,3.82,40.28,0.95,0.33
2023-12-26 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.19,19.06,0.82,0.00,3.96,40.11,0.96,0.69
2023-12-26 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.27,18.99,0.82,0.00,3.75,39.03,0.98,0.13
2023-12-26 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.11,19.26,0.84,0.00,3.49,36.06,1.00,0.11
2023-12-26 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.27,19.47,0.84,0.00,3.05,34.31,1.00,0.38
2023-12-26 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.70,19.04,0.85,0.00,2.58,31.69,0.98,0.44
2023-12-26 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.01,19.26,0.84,0.00,2.72,34.47,0.91,0.29
2023-12-26 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.02,19.31,0.85,0.00,3.00,39.71,0.92,0.17
2023-12-26 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.05,19.27,0.84,0.00,3.18,41.30,0.98,0.20
2023-12-26 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.09,19.45,0.85,0.00,2.99,42.33,0.94,0.27
2023-12-26 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.03,19.27,0.84,0.00,3.16,44.23,0.98,0.31
2023-12-26 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.93,19.48,0.86,0.00,3.13,46.80,0.99,0.40
2023-12-26 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.91,19.72,0.87,0.00,3.27,45.71,0.98,0.31
2023-12-26 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.52,19.94,0.91,0.00,3.19,40.65,1.00,0.49
2023-12-26 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.33,19.95,0.92,0.00,3.22,40.51,0.99,0.69
2023-12-26 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.34,20.02,0.92,0.00,3.52,37.28,0.97,0.67
2023-12-26 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.29,20.14,0.93,0.00,3.68,35.13,0.95,0.89
2023-12-26 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.83,20.24,0.91,0.00,3.44,26.36,1.00,0.50
2023-12-26 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.97,20.39,0.91,0.00,3.62,30.22,1.00,0.55
2023-12-27 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.26,20.79,0.91,0.00,3.68,29.18,1.00,0.60
2023-12-27 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.19,20.79,0.92,0.00,3.82,29.84,0.85,0.73
2023-12-27 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.54,20.69,0.89,0.00,4.04,31.65,0.79,0.73
2023-12-27 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.41,20.70,0.90,0.00,4.60,31.39,0.91,0.84
2023-12-27 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.25,20.84,0.92,0.00,5.18,31.44,0.96,0.98
2023-12-27 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.84,21.03,0.90,0.00,5.51,29.32,0.95,1.34
2023-12-27 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.69,21.02,0.90,0.00,5.71,27.34,0.97,1.22
2023-12-27 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.82,21.08,0.90,0.00,5.87,26.22,0.96,1.79
2023-12-27 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.10,21.28,0.89,0.00,5.88,26.10,0.99,1.62
2023-12-27 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.98,21.07,0.89,0.00,5.62,28.67,1.00,1.83
2023-12-27 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.62,20.86,0.90,0.00,5.11,16.09,1.00,1.65
2023-12-27 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.57,20.87,0.90,0.00,5.12,18.51,1.00,1.79
2023-12-27 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.55,20.87,0.90,0.00,5.23,24.91,1.00,2.09
2023-12-27 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.77,20.88,0.89,0.00,4.91,26.21,1.00,2.54
2023-12-27 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.88,20.83,0.88,0.00,4.65,24.87,1.00,2.67
2023-12-27 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.46,20.76,0.90,0.00,4.44,23.30,1.00,2.69
2023-12-27 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.56,20.87,0.90,0.00,4.04,21.84,1.00,2.55
2023-12-27 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.45,20.97,0.91,0.00,3.77,23.63,1.00,2.42
2023-12-27 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.61,20.88,0.90,0.00,3.42,25.35,1.00,2.21
2023-12-27 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.55,20.96,0.91,0.00,3.09,26.39,1.00,2.12
2023-12-27 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.49,20.91,0.91,0.00,2.85,30.40,1.00,2.01
2023-12-27 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.42,21.01,0.92,0.00,2.43,39.10,1.00,1.73
2023-12-27 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.43,21.21,0.93,0.00,2.25,8.28,1.00,1.54
2023-12-27 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.34,21.33,0.94,0.00,2.58,3.99,1.00,1.46
2023-12-28 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.72,21.48,0.93,0.00,2.64,357.65,1.00,1.69
2023-12-28 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.66,21.37,0.92,0.00,2.87,355.48,1.00,1.77
2023-12-28 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.39,21.41,0.89,0.00,2.96,352.80,1.00,1.97
2023-12-28 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.06,21.54,0.91,0.00,3.08,352.21,1.00,2.00
2023-12-28 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.21,21.52,0.90,0.00,3.12,349.10,1.00,2.40
2023-12-28 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.86,21.72,0.88,0.00,3.18,341.49,0.99,2.04
2023-12-28 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.81,21.79,0.88,0.00,3.13,335.93,1.00,2.07
2023-12-28 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.69,21.84,0.89,0.00,3.36,332.35,1.00,4.47
2023-12-28 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.74,21.93,0.90,0.00,3.35,330.21,1.00,5.27
2023-12-28 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.93,22.04,0.89,0.00,3.41,329.45,1.00,4.81
2023-12-28 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.83,21.32,0.91,0.00,3.71,329.22,1.00,4.34
2023-12-28 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.75,21.26,0.91,0.00,3.29,324.70,1.00,4.14
2023-12-28 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.62,21.14,0.91,0.00,2.88,314.72,1.00,4.22
2023-12-28 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.57,20.99,0.91,0.00,2.59,301.92,1.00,4.69
2023-12-28 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.51,21.02,0.91,0.00,2.45,292.36,1.00,4.61
2023-12-28 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.17,20.58,0.91,0.00,2.32,281.29,1.00,5.07
2023-12-28 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.13,20.50,0.90,0.00,2.30,266.06,1.00,4.62
2023-12-28 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.10,20.47,0.90,0.00,2.54,256.83,1.00,4.33
2023-12-28 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.00,20.38,0.91,0.00,2.62,254.04,0.95,4.16
2023-12-28 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.81,20.21,0.91,0.00,2.52,253.10,0.98,2.31
2023-12-28 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.63,20.11,0.91,0.00,2.44,258.20,0.96,1.96
2023-12-28 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.64,20.13,0.91,0.00,2.47,260.57,0.90,1.43
2023-12-28 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,21.95,20.44,0.91,0.00,2.13,270.96,1.00,0.94
2023-12-28 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.02,20.50,0.91,0.00,1.88,271.13,0.95,0.58
2023-12-29 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.07,20.57,0.91,0.00,1.38,281.44,0.98,0.48
2023-12-29 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.10,20.72,0.92,0.00,0.90,291.66,0.99,0.61
2023-12-29 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.08,21.12,0.89,0.00,0.68,310.30,0.91,0.57
2023-12-29 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.72,21.31,0.86,0.00,0.61,343.12,0.94,0.52
2023-12-29 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.66,21.30,0.87,0.00,1.14,35.50,0.97,0.67
2023-12-29 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.14,21.58,0.86,0.00,1.94,50.39,0.77,0.57
2023-12-29 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.12,21.82,0.87,0.00,2.66,59.34,0.64,0.58
2023-12-29 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.19,21.95,0.87,0.00,3.35,64.85,0.57,0.91
2023-12-29 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.23,21.95,0.87,0.00,3.58,63.08,0.68,1.08
2023-12-29 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.42,22.55,0.89,0.00,3.49,64.30,0.75,0.92
2023-12-29 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.34,22.06,0.93,0.00,2.38,72.85,0.57,0.57
2023-12-29 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.09,21.95,0.93,0.00,2.66,72.08,0.60,0.62
2023-12-29 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.27,22.26,0.94,0.00,3.06,68.47,0.90,0.57
2023-12-29 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.24,22.36,0.95,0.00,3.47,68.96,0.98,1.02
2023-12-29 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.27,22.34,0.94,0.00,3.60,64.80,0.97,0.98
2023-12-29 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.01,22.04,0.94,0.00,3.67,62.76,0.76,0.91
2023-12-29 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.05,22.10,0.94,0.00,3.58,68.51,0.61,0.76
2023-12-29 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.01,21.90,0.93,0.00,3.46,75.08,0.74,0.64
2023-12-29 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.92,21.78,0.93,0.00,3.28,81.30,0.57,0.53
2023-12-29 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.87,21.82,0.94,0.00,3.07,83.60,0.70,0.39
2023-12-29 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.83,21.83,0.94,0.00,2.55,78.33,0.75,0.44
2023-12-29 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.84,21.83,0.94,0.00,2.22,68.87,0.83,0.42
2023-12-29 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.78,21.92,0.95,0.00,1.45,69.63,0.98,0.30
2023-12-29 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.93,22.00,0.94,0.00,1.44,66.49,0.99,0.36
2023-12-30 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,22.96,21.85,0.93,0.00,1.14,58.40,0.99,0.44
2023-12-30 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.12,21.75,0.92,0.00,1.39,56.63,0.75,0.35
2023-12-30 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.78,22.18,0.91,0.00,1.77,50.93,0.62,0.33
2023-12-30 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.80,22.22,0.91,0.00,1.98,48.38,0.66,0.57
2023-12-30 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.79,22.22,0.91,0.00,2.22,47.95,0.77,0.62
2023-12-30 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.25,22.49,0.90,0.00,2.52,56.00,0.92,0.78
2023-12-30 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.35,22.43,0.89,0.00,2.71,58.99,0.83,0.41
2023-12-30 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.61,22.54,0.88,0.00,2.75,55.72,0.97,0.73
2023-12-30 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.61,22.50,0.88,0.00,2.61,51.08,0.97,0.22
2023-12-30 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.69,22.46,0.87,0.00,1.81,46.34,0.84,0.04
2023-12-30 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.04,21.85,0.88,0.00,1.65,30.99,0.58,0.02
2023-12-30 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,23.92,22.05,0.89,0.00,1.45,35.12,0.40,0.06
