datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2024-02-07 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.99,15.52,0.85,0.01,2.86,43.58,1.00,0.07
2024-02-07 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.95,15.21,0.84,0.05,2.55,52.19,1.00,0.05
2024-02-07 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.33,14.64,0.84,0.67,2.64,52.48,1.00,0.04
2024-02-07 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.25,14.42,0.83,0.75,2.87,47.91,1.00,0.04
2024-02-07 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.09,14.47,0.85,0.91,2.65,53.96,0.95,0.03
2024-02-07 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.12,14.33,0.84,0.88,3.24,60.48,0.93,0.01
2024-02-07 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.06,14.15,0.83,0.94,3.64,56.36,1.00,0.04
2024-02-07 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.89,13.89,0.83,1.11,3.37,47.00,1.00,0.07
2024-02-07 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.35,13.40,0.83,1.65,3.12,39.67,1.00,0.08
2024-02-07 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.07,13.00,0.82,1.93,3.09,34.06,1.00,0.11
2024-02-07 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.94,12.87,0.82,2.06,3.15,35.09,1.00,0.11
2024-02-07 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.31,12.34,0.82,2.69,3.45,33.56,1.00,0.12
2024-02-07 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.07,12.09,0.82,2.93,3.65,29.20,1.00,0.17
2024-02-07 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.66,11.72,0.83,3.34,3.79,22.99,1.00,0.19
2024-02-07 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.95,11.04,0.83,4.05,3.73,17.76,1.00,0.17
2024-02-07 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.35,10.64,0.84,4.65,3.77,13.60,1.00,0.19
2024-02-07 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.17,9.86,0.80,4.83,3.54,3.96,1.00,0.16
2024-02-07 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.91,9.73,0.81,5.09,3.69,13.92,1.00,0.20
2024-02-08 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.83,9.52,0.80,5.17,3.67,24.99,1.00,0.11
2024-02-08 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.92,9.64,0.80,5.08,3.67,26.24,1.00,0.10
2024-02-08 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.32,9.51,0.78,4.68,3.36,21.88,1.00,0.08
2024-02-08 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.53,9.72,0.78,4.47,3.00,19.66,1.00,0.05
2024-02-08 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.63,9.80,0.78,4.37,2.73,16.28,1.00,0.02
2024-02-08 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.09,9.60,0.74,3.91,2.60,12.39,1.00,0.02
2024-02-08 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.05,9.54,0.74,3.95,2.51,15.21,0.98,0.01
2024-02-08 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.34,9.63,0.73,3.66,2.23,21.84,0.99,0.04
2024-02-08 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.38,9.45,0.72,3.62,2.12,27.46,1.00,0.01
2024-02-08 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.51,9.54,0.72,3.49,2.29,29.13,1.00,0.03
2024-02-08 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.36,10.07,0.75,3.64,1.95,27.25,0.94,0.01
2024-02-08 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.35,9.94,0.75,3.65,2.79,41.65,0.84,0.01
2024-02-08 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.34,9.92,0.75,3.66,2.98,40.14,0.83,0.02
2024-02-08 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.18,9.78,0.75,3.82,2.94,23.01,0.90,0.01
2024-02-08 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.82,9.74,0.76,4.18,3.04,19.99,0.82,0.02
2024-02-08 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.61,9.59,0.77,4.39,2.94,19.68,0.86,0.01
2024-02-08 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.58,9.43,0.76,4.42,2.98,14.79,0.85,0.02
2024-02-08 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.22,8.99,0.76,4.78,3.08,14.48,0.87,0.02
2024-02-08 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.17,8.82,0.75,4.83,3.38,10.08,0.94,0.03
2024-02-08 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.92,8.80,0.76,5.08,3.76,8.36,0.91,0.15
2024-02-08 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.54,8.43,0.76,5.46,3.85,10.03,0.97,0.05
2024-02-08 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.21,8.11,0.76,5.79,3.86,9.57,0.97,0.09
2024-02-08 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.00,7.87,0.76,6.00,3.71,5.76,1.00,0.06
2024-02-08 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,11.97,7.69,0.75,6.03,3.91,10.15,1.00,0.06
2024-02-09 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,11.94,7.64,0.75,6.06,4.03,14.19,1.00,0.07
2024-02-09 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,11.98,7.55,0.74,6.02,4.21,13.85,1.00,0.04
2024-02-09 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,12.68,7.29,0.70,5.32,4.22,14.37,0.99,0.03
2024-02-09 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.34,7.44,0.67,4.66,3.99,13.43,0.98,0.03
2024-02-09 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.37,7.46,0.67,4.63,3.82,9.00,0.99,0.01
2024-02-09 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.47,7.30,0.62,3.53,3.60,6.51,0.98,0.01
2024-02-09 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.67,7.30,0.61,3.33,3.31,4.45,0.95,0.00
2024-02-09 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.89,7.38,0.61,3.11,3.17,3.07,0.95,0.00
2024-02-09 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.05,7.71,0.61,2.95,2.91,5.67,0.86,0.00
2024-02-09 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.29,7.80,0.61,2.71,2.65,11.23,0.88,0.00
2024-02-09 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.34,8.35,0.63,2.66,2.08,10.02,0.76,0.00
2024-02-09 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.42,8.74,0.64,2.58,1.75,21.12,0.80,0.00
2024-02-09 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.35,9.34,0.67,2.65,1.69,11.99,0.85,0.00
2024-02-09 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.52,9.24,0.66,2.48,1.70,18.17,0.92,0.00
2024-02-09 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.50,9.88,0.69,2.50,1.85,23.58,1.00,0.01
2024-02-09 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.27,10.05,0.71,2.73,1.72,27.61,1.00,0.01
2024-02-09 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.51,9.88,0.69,2.49,1.71,27.98,1.00,0.01
2024-02-09 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.36,9.91,0.70,2.64,1.93,18.23,1.00,0.01
2024-02-09 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.38,9.88,0.70,2.62,2.03,18.33,1.00,0.02
2024-02-09 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.19,10.02,0.71,2.81,1.93,20.77,1.00,0.03
2024-02-09 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.06,10.18,0.73,2.94,1.78,24.05,1.00,0.01
2024-02-09 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.83,9.98,0.73,3.17,1.64,21.98,1.00,0.00
2024-02-09 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.78,9.29,0.70,3.22,1.36,357.68,1.00,0.00
2024-02-09 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.85,9.32,0.69,3.15,1.58,356.38,0.98,0.00
2024-02-10 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.87,9.23,0.69,3.13,1.72,353.58,0.94,0.00
2024-02-10 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.09,8.92,0.67,2.91,2.18,344.75,0.89,0.00
2024-02-10 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.41,8.03,0.58,1.59,2.69,352.49,0.77,0.00
2024-02-10 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.91,7.56,0.54,1.09,2.57,1.87,0.79,0.00
2024-02-10 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.16,7.54,0.53,0.84,2.50,4.90,0.58,0.00
2024-02-10 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.58,6.96,0.47,0.00,2.46,5.68,0.46,0.00
2024-02-10 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.72,7.09,0.47,0.00,2.49,7.40,0.40,0.00
2024-02-10 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.85,7.23,0.47,0.00,2.51,12.85,0.29,0.00
2024-02-10 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.31,7.47,0.46,0.00,2.34,15.66,0.33,0.00
2024-02-10 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.35,7.56,0.46,0.00,2.01,21.16,0.20,0.00
2024-02-10 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.18,10.78,0.62,0.00,0.71,53.21,0.30,0.00
2024-02-10 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.06,10.08,0.60,0.00,1.15,88.01,0.32,0.00
2024-02-10 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.69,10.37,0.62,0.31,1.58,88.98,0.50,0.00
2024-02-10 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.15,11.18,0.68,0.85,1.85,82.75,0.54,0.00
2024-02-10 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.42,11.98,0.75,1.58,2.05,80.78,0.68,0.00
2024-02-10 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.43,12.38,0.77,1.57,2.06,79.58,0.87,0.00
2024-02-10 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.52,12.73,0.78,1.48,1.86,80.93,0.90,0.00
2024-02-10 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.36,12.81,0.79,1.64,1.59,69.41,0.95,0.00
2024-02-10 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.33,12.80,0.80,1.67,1.30,40.81,0.85,0.00
2024-02-10 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.99,12.79,0.81,2.01,1.30,24.04,0.50,0.00
2024-02-10 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.89,12.41,0.85,3.11,1.54,13.04,0.29,0.00
2024-02-10 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.73,12.14,0.84,3.27,1.73,7.10,0.35,0.00
2024-02-10 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.34,12.76,0.90,3.66,1.31,3.72,0.45,0.00
2024-02-10 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.32,12.73,0.90,3.68,1.46,5.72,0.48,0.00
2024-02-11 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.75,12.94,0.89,3.25,2.06,11.00,0.30,0.00
2024-02-11 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.38,12.36,0.82,2.62,2.02,5.04,0.37,0.00
2024-02-11 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.26,10.24,0.59,0.00,2.08,10.41,0.35,0.00
2024-02-11 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.65,9.45,0.52,0.00,2.33,31.73,0.36,0.00
2024-02-11 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.87,9.89,0.53,0.00,2.22,46.52,0.33,0.00
2024-02-11 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.94,8.86,0.43,0.00,1.89,56.34,0.34,0.00
2024-02-11 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.02,9.09,0.44,0.00,1.74,71.80,0.28,0.00
2024-02-11 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.03,9.19,0.44,0.00,1.88,93.31,0.27,0.00
2024-02-11 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.23,9.33,0.44,0.00,2.19,105.59,0.29,0.00
2024-02-11 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.90,9.62,0.46,0.00,2.60,111.38,0.22,0.00
2024-02-11 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.78,10.78,0.60,0.00,2.76,124.94,0.08,0.00
2024-02-11 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.51,11.11,0.62,0.00,2.76,119.20,0.02,0.00
2024-02-11 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.26,11.39,0.64,0.00,2.45,112.48,0.02,0.00
2024-02-11 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.77,11.76,0.68,0.23,2.36,100.98,0.02,0.00
2024-02-11 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.46,11.80,0.74,1.54,2.29,78.15,0.11,0.00
2024-02-11 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.96,11.72,0.81,3.04,2.37,57.43,0.23,0.00
2024-02-11 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.33,11.71,0.79,2.67,2.26,43.54,0.03,0.00
2024-02-11 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.53,11.71,0.83,3.47,2.19,39.81,0.00,0.00
2024-02-11 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.43,11.71,0.84,3.57,2.08,39.31,0.01,0.00
2024-02-11 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.31,11.62,0.84,3.69,2.04,37.52,0.03,0.00
2024-02-11 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.92,11.37,0.85,4.08,2.13,36.65,0.01,0.00
2024-02-11 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.86,11.03,0.83,4.14,2.18,39.83,0.02,0.00
2024-02-11 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.73,10.80,0.82,4.27,2.10,41.36,0.00,0.00
2024-02-11 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,13.88,10.88,0.82,4.12,2.13,41.01,0.00,0.00
2024-02-12 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,14.52,11.15,0.80,3.48,2.25,38.91,0.01,0.00
2024-02-12 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,15.09,11.37,0.78,2.91,2.52,51.37,0.00,0.00
2024-02-12 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.41,13.30,0.68,0.00,3.14,73.62,0.01,0.00
2024-02-12 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.55,14.58,0.69,0.00,3.74,93.93,0.13,0.00
2024-02-12 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.69,14.38,0.67,0.00,3.74,104.30,0.27,0.00
2024-02-12 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.32,14.36,0.61,0.00,4.03,112.74,0.50,0.00
2024-02-12 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.93,14.30,0.62,0.00,4.03,116.94,0.71,0.00
2024-02-12 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.80,14.11,0.62,0.00,4.05,117.79,0.71,0.00
2024-02-12 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.65,14.48,0.64,0.00,4.10,115.82,0.64,0.00
2024-02-12 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.45,14.56,0.65,0.00,4.15,114.44,0.32,0.00
2024-02-12 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.80,14.94,0.78,0.00,3.36,113.02,0.08,0.00
2024-02-12 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.79,15.18,0.80,0.00,2.83,106.31,0.12,0.00
2024-02-12 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.78,15.25,0.80,0.00,3.01,97.46,0.03,0.00
2024-02-12 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.13,15.28,0.78,0.00,3.13,95.79,0.01,0.00
2024-02-12 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.34,15.47,0.83,0.00,3.25,99.50,0.02,0.00
2024-02-12 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.81,15.52,0.86,0.19,2.86,101.26,0.04,0.00
2024-02-12 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.01,15.61,0.86,0.00,2.44,100.84,0.02,0.00
2024-02-12 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.43,15.64,0.89,0.57,2.28,95.97,0.03,0.00
2024-02-12 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.57,15.72,0.89,0.43,2.37,93.80,0.04,0.00
2024-02-12 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.52,15.69,0.89,0.48,2.26,91.04,0.43,0.00
2024-02-12 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.98,15.59,0.92,1.02,2.11,83.31,0.96,0.00
2024-02-12 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,16.81,15.45,0.92,1.19,2.00,75.43,0.90,0.00
2024-02-12 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.22,16.04,0.93,0.78,2.08,68.61,0.95,0.00
2024-02-12 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.34,16.06,0.92,0.66,2.14,71.69,0.99,0.00
2024-02-13 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,17.52,16.17,0.92,0.48,2.52,74.66,0.95,0.00
2024-02-13 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,18.05,16.35,0.90,0.00,2.43,77.41,0.97,0.00
2024-02-13 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.39,17.19,0.82,0.00,2.29,85.63,0.98,0.00
2024-02-13 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.92,17.29,0.80,0.00,2.30,118.87,1.00,0.01
2024-02-13 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.70,17.35,0.81,0.00,2.57,137.80,1.00,0.05
2024-02-13 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.02,17.74,0.77,0.00,2.86,144.82,1.00,0.05
2024-02-13 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.82,17.89,0.78,0.00,2.99,145.26,1.00,0.03
2024-02-13 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.74,17.88,0.79,0.00,3.22,144.45,0.99,0.07
2024-02-13 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.72,17.94,0.79,0.00,3.37,140.07,1.00,0.06
2024-02-13 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.70,17.85,0.79,0.00,3.10,133.98,0.96,0.02
2024-02-13 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.53,17.83,0.85,0.00,2.44,131.49,0.99,0.00
2024-02-13 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.66,17.99,0.85,0.00,2.31,122.03,0.92,0.01
2024-02-13 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.89,18.12,0.84,0.00,2.74,118.38,0.89,0.00
2024-02-13 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.04,18.09,0.83,0.00,2.74,114.56,0.80,0.00
2024-02-13 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.82,18.21,0.85,0.00,2.32,106.19,0.60,0.00
2024-02-13 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.73,18.47,0.87,0.00,2.13,98.58,0.57,0.00
2024-02-13 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.49,18.37,0.88,0.00,2.39,101.74,0.47,0.00
2024-02-13 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.91,18.16,0.90,0.00,2.30,100.37,0.71,0.00
2024-02-13 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.68,18.02,0.90,0.00,2.33,98.05,0.96,0.02
2024-02-13 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.84,18.01,0.89,0.00,2.24,92.76,0.98,0.02
2024-02-13 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.70,17.94,0.90,0.00,2.29,89.27,1.00,0.02
2024-02-13 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.74,17.92,0.89,0.00,2.38,93.12,0.99,0.03
2024-02-13 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.79,18.00,0.89,0.00,2.61,84.82,0.98,0.02
2024-02-13 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.72,17.90,0.89,0.00,2.77,88.68,0.97,0.03
2024-02-14 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.67,17.89,0.89,0.00,3.20,90.68,0.97,0.03
2024-02-14 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.78,17.95,0.89,0.00,3.47,94.88,0.96,0.02
2024-02-14 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.43,18.28,0.82,0.00,3.71,102.91,0.95,0.03
2024-02-14 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.92,18.64,0.82,0.00,4.18,124.89,0.94,0.10
2024-02-14 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.71,18.78,0.83,0.00,4.46,141.89,0.82,0.09
2024-02-14 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.54,18.76,0.79,0.00,4.96,147.69,0.86,0.08
2024-02-14 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.21,18.68,0.80,0.00,4.85,143.72,0.85,0.11
2024-02-14 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.91,18.70,0.82,0.00,4.82,142.53,0.82,0.03
2024-02-14 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.02,18.65,0.81,0.00,4.70,140.12,0.70,0.00
2024-02-14 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.98,18.66,0.81,0.00,4.19,135.66,0.56,0.00
2024-02-14 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.64,18.51,0.88,0.00,3.20,131.90,0.68,0.00
2024-02-14 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.53,18.64,0.89,0.00,2.74,124.97,0.70,0.00
2024-02-14 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.48,18.72,0.90,0.00,2.95,120.21,0.73,0.00
2024-02-14 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.60,18.75,0.89,0.00,3.05,116.71,0.75,0.00
2024-02-14 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.37,18.90,0.91,0.00,2.86,114.71,0.84,0.00
2024-02-14 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.23,18.84,0.92,0.00,2.35,108.70,0.84,0.00
2024-02-14 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.27,18.74,0.91,0.00,2.06,99.72,0.67,0.00
2024-02-14 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.77,18.68,0.93,0.00,1.94,89.37,0.63,0.00
2024-02-14 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.61,18.50,0.93,0.00,2.10,89.87,0.50,0.00
2024-02-14 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.54,18.36,0.93,0.00,2.23,87.43,0.69,0.00
2024-02-14 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.29,18.24,0.94,0.00,2.42,83.08,0.86,0.00
2024-02-14 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.26,18.00,0.92,0.00,2.65,80.52,0.94,0.01
2024-02-14 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.41,17.83,0.91,0.00,2.58,75.52,1.00,0.02
2024-02-14 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.68,17.66,0.88,0.00,3.21,74.33,1.00,0.02
2024-02-15 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.80,17.52,0.87,0.00,3.76,71.55,1.00,0.03
2024-02-15 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,19.66,17.52,0.87,0.00,4.12,71.20,1.00,0.02
2024-02-15 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,20.97,17.68,0.81,0.00,4.14,71.60,1.00,0.02
2024-02-15 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.65,18.17,0.81,0.00,4.09,74.39,1.00,0.02
2024-02-15 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.85,18.37,0.81,0.00,3.74,76.33,0.97,0.00
2024-02-15 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.61,18.54,0.73,0.00,3.17,80.10,0.93,0.01
2024-02-15 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.03,18.81,0.73,0.00,2.76,87.11,0.93,0.02
2024-02-15 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.93,18.75,0.73,0.00,2.63,94.35,0.98,0.05
2024-02-15 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.69,18.92,0.75,0.00,2.49,104.06,1.00,0.02
2024-02-15 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.42,19.26,0.77,0.00,2.47,114.58,0.99,0.02
2024-02-15 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.66,19.21,0.86,0.00,2.34,135.30,0.90,0.01
2024-02-15 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,21.71,19.34,0.86,0.00,2.16,138.73,0.73,0.01
