datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2024-01-29 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.73,20.16,0.67,0.00,2.93,113.19,0.64,0.00
2024-01-29 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.54,20.15,0.68,0.00,2.50,112.68,0.76,0.00
2024-01-29 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.94,20.11,0.70,0.00,2.19,108.36,0.85,0.00
2024-01-29 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.92,20.13,0.70,0.00,2.10,106.94,0.89,0.00
2024-01-29 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.61,20.07,0.71,0.00,2.07,106.66,0.95,0.00
2024-01-29 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.61,19.97,0.71,0.00,1.85,107.90,0.96,0.00
2024-01-29 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.07,20.01,0.74,0.00,1.79,110.70,0.95,0.00
2024-01-29 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.05,19.81,0.73,0.00,1.43,88.00,0.91,0.00
2024-01-29 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,23.60,19.19,0.76,0.00,1.58,73.01,0.89,0.00
2024-01-30 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,23.98,19.29,0.75,0.00,1.80,69.28,0.87,0.00
2024-01-30 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.88,19.94,0.70,0.00,1.87,77.99,0.87,0.00
2024-01-30 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.79,19.63,0.58,0.00,2.28,85.68,0.82,0.00
2024-01-30 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.83,19.49,0.54,0.00,2.23,89.54,0.73,0.00
2024-01-30 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.82,19.56,0.51,0.00,2.05,96.62,0.73,0.00
2024-01-30 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.95,19.36,0.47,0.00,1.85,98.68,0.81,0.00
2024-01-30 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.49,19.13,0.45,0.00,2.11,104.91,0.91,0.00
2024-01-30 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.69,19.05,0.45,0.00,2.59,118.00,0.95,0.00
2024-01-30 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.85,19.49,0.45,0.00,3.03,125.72,0.99,0.00
2024-01-30 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.39,19.56,0.47,0.00,3.51,141.94,0.96,0.00
2024-01-30 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.87,21.36,0.60,0.00,3.61,153.29,0.93,0.00
2024-01-30 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.03,20.94,0.65,0.00,3.51,148.00,0.92,0.00
2024-01-30 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.19,21.10,0.69,0.00,3.59,133.69,0.67,0.00
2024-01-30 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.49,20.97,0.72,0.00,3.52,125.66,0.55,0.00
2024-01-30 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.46,21.20,0.73,0.00,3.19,122.21,0.38,0.00
2024-01-30 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.30,21.08,0.73,0.00,2.93,121.85,0.55,0.00
2024-01-30 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.18,21.19,0.74,0.00,2.84,124.45,0.63,0.00
2024-01-30 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.80,21.25,0.76,0.00,2.67,125.95,0.72,0.00
2024-01-30 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.56,21.10,0.76,0.00,2.55,127.53,0.78,0.00
2024-01-30 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.52,20.86,0.75,0.00,2.34,127.24,0.94,0.00
2024-01-30 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.13,20.85,0.77,0.00,2.11,126.08,0.98,0.00
2024-01-30 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.92,20.91,0.78,0.00,1.87,127.00,0.98,0.00
2024-01-30 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.06,20.30,0.79,0.00,1.44,124.29,1.00,0.00
2024-01-30 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,23.97,20.43,0.81,0.00,1.75,110.85,1.00,0.00
2024-01-31 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.31,20.48,0.79,0.00,2.11,102.64,1.00,0.00
2024-01-31 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.87,21.22,0.76,0.00,2.25,101.19,1.00,0.00
2024-01-31 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.44,20.83,0.63,0.00,2.58,94.49,1.00,0.00
2024-01-31 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.70,20.89,0.59,0.00,2.60,86.72,1.00,0.00
2024-01-31 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.79,20.99,0.56,0.00,2.56,87.24,0.99,0.00
2024-01-31 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.18,21.05,0.52,0.00,2.07,86.92,0.91,0.00
2024-01-31 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.50,20.72,0.50,0.00,1.88,72.33,0.89,0.00
2024-01-31 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.69,20.55,0.49,0.00,1.57,72.24,0.89,0.00
2024-01-31 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.75,20.50,0.49,0.00,1.39,86.24,0.89,0.00
2024-01-31 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.31,20.63,0.50,0.00,1.55,122.22,0.75,0.00
2024-01-31 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.81,21.08,0.56,0.00,1.90,132.47,0.62,0.00
2024-01-31 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.52,21.36,0.62,0.00,2.48,141.35,0.42,0.00
2024-01-31 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.54,22.44,0.70,0.00,3.35,139.65,0.49,0.00
2024-01-31 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.95,21.88,0.74,0.00,3.70,131.19,0.69,0.00
2024-01-31 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.69,22.04,0.76,0.00,3.59,122.43,0.83,0.00
2024-01-31 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.18,21.94,0.78,0.00,3.42,118.65,0.94,0.00
2024-01-31 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.19,22.13,0.78,0.00,3.30,120.84,0.92,0.00
2024-01-31 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.86,21.85,0.79,0.00,3.16,120.54,0.99,0.00
2024-01-31 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.63,21.78,0.79,0.00,2.78,122.04,0.96,0.00
2024-01-31 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.30,21.70,0.81,0.00,2.49,124.97,0.83,0.00
2024-01-31 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.13,21.83,0.82,0.00,2.29,130.02,0.81,0.00
2024-01-31 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.98,21.84,0.83,0.00,2.21,131.64,0.51,0.00
2024-01-31 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.48,21.37,0.83,0.00,1.91,139.56,0.23,0.00
2024-01-31 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.22,21.48,0.85,0.00,2.16,130.67,0.20,0.00
2024-02-01 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.48,21.64,0.84,0.00,2.59,125.55,0.47,0.00
2024-02-01 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.43,21.87,0.81,0.00,2.95,112.91,0.69,0.00
2024-02-01 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.96,21.95,0.70,0.00,2.97,106.82,0.70,0.00
2024-02-01 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.70,22.38,0.65,0.00,2.68,111.12,0.58,0.00
2024-02-01 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.67,22.48,0.62,0.00,2.03,108.17,0.61,0.00
2024-02-01 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.89,22.29,0.57,0.00,1.41,74.98,0.76,0.00
2024-02-01 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.09,21.96,0.55,0.00,1.16,53.59,0.86,0.00
2024-02-01 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.31,21.89,0.54,0.00,0.77,54.33,0.97,0.02
2024-02-01 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.72,21.20,0.54,0.00,0.57,117.95,0.96,0.00
2024-02-01 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.27,21.24,0.55,0.00,1.65,145.72,1.00,0.00
2024-02-01 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.78,22.10,0.63,0.00,2.48,154.89,0.91,0.00
2024-02-01 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.05,22.03,0.66,0.00,3.07,150.08,0.50,0.00
2024-02-01 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.91,22.77,0.74,0.00,3.37,147.12,0.45,0.00
2024-02-01 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.25,22.88,0.77,0.00,3.35,141.47,0.46,0.00
2024-02-01 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.71,22.82,0.79,0.00,2.98,135.45,0.21,0.00
2024-02-01 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.28,22.69,0.81,0.00,2.55,133.14,0.65,0.00
2024-02-01 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.10,22.86,0.82,0.00,2.26,131.25,0.41,0.00
2024-02-01 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.48,22.84,0.85,0.00,2.28,129.35,0.06,0.00
2024-02-01 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.40,22.78,0.85,0.00,2.37,133.94,0.07,0.00
2024-02-01 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.35,22.79,0.86,0.00,2.16,135.42,0.22,0.00
2024-02-01 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.91,22.64,0.87,0.00,1.78,137.03,0.40,0.00
2024-02-01 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.80,22.63,0.88,0.00,1.52,137.89,0.32,0.00
2024-02-01 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.43,22.60,0.90,0.00,1.39,151.03,0.48,0.00
2024-02-01 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.39,22.58,0.90,0.00,1.54,139.35,0.56,0.00
2024-02-02 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.38,22.54,0.89,0.00,2.00,131.12,0.71,0.00
2024-02-02 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.05,22.78,0.87,0.00,2.57,121.55,0.89,0.00
2024-02-02 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.22,22.44,0.75,0.00,2.33,119.10,0.92,0.00
2024-02-02 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.07,21.93,0.69,0.00,2.04,120.35,0.97,0.00
2024-02-02 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.76,22.56,0.65,0.00,1.50,116.57,0.98,0.00
2024-02-02 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.71,22.64,0.62,0.00,1.10,108.17,1.00,0.00
2024-02-02 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.34,22.99,0.61,0.00,0.88,119.14,0.95,0.00
2024-02-02 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.92,22.64,0.58,0.00,0.88,113.42,0.70,0.04
2024-02-02 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.54,22.82,0.60,0.00,0.95,131.34,0.48,0.02
2024-02-02 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.41,22.72,0.63,0.00,1.27,146.23,0.75,0.00
2024-02-02 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.53,22.52,0.66,0.00,2.29,161.57,0.51,0.00
2024-02-02 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.70,22.41,0.69,0.00,2.85,157.90,0.70,0.00
2024-02-02 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.91,22.67,0.73,0.00,3.45,150.10,0.28,0.00
2024-02-02 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.07,22.63,0.77,0.00,3.86,138.87,0.09,0.00
2024-02-02 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.58,22.55,0.79,0.00,3.86,128.36,0.06,0.00
2024-02-02 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.21,22.47,0.80,0.00,3.66,124.52,0.06,0.00
2024-02-02 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.05,22.43,0.80,0.00,3.28,126.91,0.03,0.00
2024-02-02 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.62,22.16,0.81,0.00,2.99,127.44,0.05,0.00
2024-02-02 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.44,22.21,0.82,0.00,2.63,127.97,0.09,0.00
2024-02-02 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.30,22.25,0.83,0.00,2.27,131.47,0.08,0.00
2024-02-02 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.94,22.38,0.86,0.00,1.97,132.02,0.19,0.00
2024-02-02 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.66,22.40,0.87,0.00,1.68,134.53,0.35,0.00
2024-02-02 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.12,22.28,0.89,0.00,1.79,146.16,0.20,0.00
2024-02-02 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.07,22.39,0.90,0.00,2.06,131.23,0.56,0.00
2024-02-03 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.42,22.43,0.89,0.00,2.47,123.79,0.48,0.00
2024-02-03 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.88,22.58,0.87,0.00,3.31,117.38,0.29,0.00
2024-02-03 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.36,22.77,0.76,0.00,3.27,112.79,0.15,0.00
2024-02-03 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.37,22.43,0.70,0.00,2.85,107.59,0.07,0.00
2024-02-03 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.19,22.34,0.67,0.00,2.23,96.77,0.40,0.00
2024-02-03 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.22,22.43,0.60,0.00,2.05,75.99,0.64,0.00
2024-02-03 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.63,22.24,0.58,0.00,2.09,59.80,0.53,0.00
2024-02-03 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.27,21.96,0.55,0.00,1.86,64.26,0.58,0.00
2024-02-03 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.58,22.15,0.54,0.00,1.36,91.23,0.52,0.00
2024-02-03 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.24,21.99,0.55,0.00,1.70,140.22,0.57,0.00
2024-02-03 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.41,22.06,0.61,0.00,2.81,162.53,0.20,0.00
2024-02-03 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.39,21.13,0.65,0.00,3.48,158.87,0.15,0.00
2024-02-03 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.41,21.38,0.70,0.00,3.58,151.80,0.14,0.00
2024-02-03 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.87,21.76,0.74,0.00,3.51,142.20,0.11,0.00
2024-02-03 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.60,21.86,0.75,0.00,3.41,136.14,0.09,0.00
2024-02-03 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.41,22.02,0.77,0.00,3.35,136.15,0.04,0.00
2024-02-03 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.02,22.68,0.82,0.00,3.16,142.92,0.05,0.00
2024-02-03 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.78,23.04,0.85,0.00,3.01,150.81,0.12,0.00
2024-02-03 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.69,23.28,0.87,0.00,2.71,153.32,0.16,0.00
2024-02-03 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.50,23.31,0.88,0.00,2.39,155.66,0.11,0.00
2024-02-03 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.20,23.28,0.89,0.00,1.91,160.22,0.10,0.00
2024-02-03 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.99,23.36,0.91,0.00,1.47,167.20,0.11,0.00
2024-02-03 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.00,22.93,0.94,0.00,1.25,187.96,0.72,0.00
2024-02-03 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.14,22.92,0.93,0.00,0.84,174.54,0.84,0.00
2024-02-04 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.39,22.83,0.91,0.00,1.12,150.97,0.86,0.00
2024-02-04 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.13,22.64,0.86,0.00,1.41,132.13,0.68,0.00
2024-02-04 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.08,23.21,0.75,0.00,1.55,119.17,0.06,0.00
2024-02-04 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.97,22.92,0.70,0.00,1.65,119.46,0.04,0.00
2024-02-04 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.82,22.59,0.65,0.00,1.67,124.55,0.05,0.00
2024-02-04 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.04,22.43,0.60,0.00,1.27,125.81,0.44,0.00
2024-02-04 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.42,22.10,0.58,0.00,0.98,108.60,0.64,0.00
2024-02-04 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.59,22.02,0.57,0.00,1.05,123.34,0.83,0.00
2024-02-04 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.59,22.30,0.58,0.00,1.32,141.16,0.81,0.00
2024-02-04 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.93,22.68,0.62,0.00,2.07,155.66,0.50,0.00
2024-02-04 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.07,22.74,0.65,0.00,2.53,164.07,0.43,0.00
2024-02-04 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.35,22.93,0.68,0.00,2.97,152.99,0.19,0.00
2024-02-04 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.38,23.31,0.74,0.00,3.20,152.58,0.08,0.00
2024-02-04 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.80,23.59,0.78,0.00,3.18,147.87,0.03,0.00
2024-02-04 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.21,23.54,0.80,0.00,2.79,142.22,0.12,0.00
2024-02-04 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.82,23.51,0.82,0.00,2.64,142.73,0.34,0.00
2024-02-04 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.41,23.26,0.83,0.00,2.57,143.53,0.40,0.00
2024-02-04 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.06,23.18,0.84,0.00,2.46,145.58,0.39,0.00
2024-02-04 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.08,23.34,0.85,0.00,2.19,145.83,0.00,0.00
2024-02-04 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.05,23.44,0.86,0.00,1.83,146.92,0.00,0.00
2024-02-04 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.50,23.43,0.88,0.00,1.54,151.79,0.11,0.00
2024-02-04 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.16,23.63,0.91,0.00,1.27,153.46,0.23,0.00
2024-02-04 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.73,23.63,0.94,0.00,0.97,157.20,0.73,0.00
2024-02-04 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.55,23.52,0.94,0.00,1.26,133.13,0.66,0.00
2024-02-05 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.86,23.55,0.92,0.00,1.90,125.87,0.50,0.00
2024-02-05 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.51,23.60,0.89,0.00,2.33,122.25,0.46,0.00
2024-02-05 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.13,24.53,0.81,0.00,2.46,123.53,0.46,0.00
2024-02-05 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.97,24.07,0.75,0.00,2.14,125.30,0.51,0.00
2024-02-05 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.86,23.48,0.69,0.00,1.70,123.35,0.77,0.00
2024-02-05 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.07,23.64,0.65,0.00,1.40,111.42,0.95,0.00
2024-02-05 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.80,23.68,0.62,0.00,1.12,113.52,0.94,0.00
2024-02-05 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.14,23.67,0.61,0.00,1.18,116.14,0.87,0.02
2024-02-05 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.92,23.53,0.61,0.00,1.31,142.67,0.83,0.00
2024-02-05 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.46,23.50,0.63,0.00,1.31,153.62,0.74,0.00
2024-02-05 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.92,23.76,0.66,0.00,1.55,165.86,0.64,0.00
2024-02-05 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.09,23.53,0.68,0.00,2.42,161.33,0.28,0.00
2024-02-05 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.00,23.78,0.73,0.00,3.43,155.15,0.09,0.00
2024-02-05 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.25,23.70,0.76,0.00,3.60,148.15,0.14,0.00
2024-02-05 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.08,23.26,0.80,0.00,3.40,139.93,0.20,0.00
2024-02-05 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.70,23.25,0.81,0.00,2.89,130.50,0.02,0.00
2024-02-05 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.54,23.45,0.83,0.00,2.44,127.93,0.05,0.00
2024-02-05 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.94,23.44,0.86,0.00,2.27,134.40,0.11,0.00
2024-02-05 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.72,23.56,0.88,0.00,2.20,137.47,0.10,0.00
2024-02-05 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.69,23.70,0.89,0.00,2.30,139.23,0.13,0.00
2024-02-05 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.41,23.44,0.89,0.00,2.33,137.24,0.10,0.00
2024-02-05 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.25,23.43,0.90,0.00,2.21,133.91,0.07,0.00
2024-02-05 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.62,22.52,0.88,0.00,2.41,130.73,0.11,0.00
2024-02-05 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.64,22.52,0.88,0.00,2.60,121.88,0.09,0.00
2024-02-06 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,24.70,22.47,0.87,0.00,2.88,119.87,0.07,0.00
2024-02-06 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.66,22.39,0.82,0.00,3.36,116.94,0.10,0.00
2024-02-06 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.81,23.27,0.72,0.00,3.31,115.62,0.09,0.00
2024-02-06 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.88,22.49,0.65,0.00,2.86,117.89,0.11,0.00
2024-02-06 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.58,22.31,0.61,0.00,2.27,122.12,0.10,0.00
2024-02-06 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.15,22.75,0.58,0.00,1.85,126.95,0.21,0.00
2024-02-06 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.33,22.52,0.56,0.00,2.03,120.11,0.52,0.00
2024-02-06 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.54,22.18,0.54,0.00,2.13,128.22,0.51,0.00
2024-02-06 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.83,22.35,0.54,0.00,2.47,136.58,0.30,0.00
2024-02-06 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.05,22.62,0.57,0.00,2.60,139.39,0.52,0.00
2024-02-06 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.76,22.46,0.61,0.00,3.00,152.62,0.35,0.00
2024-02-06 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.55,23.18,0.69,0.00,3.58,151.75,0.50,0.00
2024-02-06 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.39,24.03,0.77,0.00,4.14,149.02,0.73,0.00
2024-02-06 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.80,24.19,0.81,0.00,3.90,141.67,0.89,0.00
2024-02-06 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.14,23.71,0.82,0.00,3.39,132.36,0.87,0.00
2024-02-06 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.03,23.67,0.82,0.00,3.05,130.91,0.70,0.00
2024-02-06 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.80,23.77,0.83,0.00,2.80,130.07,0.73,0.00
2024-02-06 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.60,23.83,0.85,0.00,2.45,124.97,0.64,0.00
